timestamp	player	team	role	selection
8/17/2021 17:44:51	Piggy	HOU	OT	first_team
8/17/2021 17:44:51	Shy	HZS	DPS	first_team
8/17/2021 17:44:51	Kaan	PAR	FS	first_team
8/17/2021 17:44:51	Dridro	PAR	MS	first_team
8/17/2021 17:44:51	Mmonk	CDH	FS	second_team
8/17/2021 17:44:51	Nisha	CDH	MS	second_team
8/17/2021 17:44:51	ChoiSehwan	GZC	DPS	second_team
8/17/2021 17:44:51	JJANGGU	HOU	MT	second_team
8/17/2021 17:44:51	Flora	NYXL	DPS	second_team
8/17/2021 17:44:51	Vestola	PAR	OT	second_team
8/17/2021 17:46:40	Pelican	ATL	DPS	first_team
8/17/2021 17:46:40	Faith	BOS	MS	first_team
8/17/2021 17:46:40	Piggy	HOU	OT	first_team
8/17/2021 17:46:40	Shy	HZS	DPS	first_team
8/17/2021 17:46:40	Kaan	PAR	FS	first_team
8/17/2021 17:46:40	Mag	WAS	MT	first_team
8/17/2021 17:46:40	Valentine	BOS	DPS	second_team
8/17/2021 17:46:40	JJANGGU	HOU	MT	second_team
8/17/2021 17:46:40	Joobi	HOU	MS	second_team
8/17/2021 17:46:40	Skewed	LAG	MS/FS	second_team
8/17/2021 17:46:40	Vestola	PAR	OT	second_team
8/17/2021 17:46:40	Naga	PAR	DPS	second_team
8/17/2021 17:48:37	Pelican	ATL	DPS	first_team
8/17/2021 17:48:37	Mmonk	CDH	FS	first_team
8/17/2021 17:48:37	Shy	HZS	DPS	first_team
8/17/2021 17:48:37	Skewed	LAG	MS/FS	first_team
8/17/2021 17:48:37	Vestola	PAR	OT	first_team
8/17/2021 17:48:37	Dridro	PAR	MS	first_team
8/17/2021 17:48:37	Faith	BOS	MS	second_team
8/17/2021 17:48:37	Ga9a	CDH	MT	second_team
8/17/2021 17:48:37	JJANGGU	HOU	MT	second_team
8/17/2021 17:48:37	Piggy	HOU	OT	second_team
8/17/2021 17:48:37	Flora	NYXL	DPS	second_team
8/17/2021 17:48:37	Kaan	PAR	FS	second_team
8/17/2021 17:49:05	Pelican	ATL	DPS	first_team
8/17/2021 17:49:05	Mmonk	CDH	FS	first_team
8/17/2021 17:49:05	Ga9a	CDH	MT	first_team
8/17/2021 17:49:05	Nisha	CDH	MS	first_team
8/17/2021 17:49:05	Piggy	HOU	OT	first_team
8/17/2021 17:49:05	Aspire	TOR	DPS	first_team
8/17/2021 17:49:05	Gaebullssi	BOS	OT	second_team
8/17/2021 17:49:05	JJANGGU	HOU	MT	second_team
8/17/2021 17:49:05	Joobi	HOU	MS	second_team
8/17/2021 17:49:05	Shy	HZS	DPS	second_team
8/17/2021 17:49:05	Kaan	PAR	FS	second_team
8/17/2021 17:49:05	Naga	PAR	DPS	second_team
8/17/2021 17:52:36	Pelican	ATL	DPS	first_team
8/17/2021 17:52:36	Nisha	CDH	MS	first_team
8/17/2021 17:52:36	JJANGGU	HOU	MT	first_team
8/17/2021 17:52:36	Piggy	HOU	OT	first_team
8/17/2021 17:52:36	Shy	HZS	DPS	first_team
8/17/2021 17:52:36	Kaan	PAR	FS	first_team
8/17/2021 17:52:36	Mmonk	CDH	FS	second_team
8/17/2021 17:52:36	Ga9a	CDH	MT	second_team
8/17/2021 17:52:36	Joobi	HOU	MS	second_team
8/17/2021 17:52:36	Skewed	LAG	MS/FS	second_team
8/17/2021 17:52:36	SparkR	LDN	DPS	second_team
8/17/2021 17:52:36	Naga	PAR	DPS	second_team
8/17/2021 17:53:33	Pelican	ATL	DPS	first_team
8/17/2021 17:53:33	Valentine	BOS	DPS	first_team
8/17/2021 17:53:33	Mmonk	CDH	FS	first_team
8/17/2021 17:53:33	Ga9a	CDH	MT	first_team
8/17/2021 17:53:33	Nisha	CDH	MS	first_team
8/17/2021 17:53:33	Vestola	PAR	OT	first_team
8/17/2021 17:53:33	Gaebullssi	BOS	OT	second_team
8/17/2021 17:53:33	Jimmy	CDH	DPS	second_team
8/17/2021 17:53:33	Farway1987	CDH	FS	second_team
8/17/2021 17:53:33	JJANGGU	HOU	MT	second_team
8/17/2021 17:53:33	Skewed	LAG	MS/FS	second_team
8/17/2021 17:53:33	SparkR	LDN	DPS	second_team
8/17/2021 17:55:03	Pelican	ATL	DPS	first_team
8/17/2021 17:55:03	Mmonk	CDH	FS	first_team
8/17/2021 17:55:03	Ga9a	CDH	MT	first_team
8/17/2021 17:55:03	Piggy	HOU	OT	first_team
8/17/2021 17:55:03	Shy	HZS	DPS	first_team
8/17/2021 17:55:03	Skewed	LAG	MS/FS	first_team
8/17/2021 17:55:03	Faith	BOS	MS	second_team
8/17/2021 17:55:03	Nisha	CDH	MS	second_team
8/17/2021 17:55:03	ChoiSehwan	GZC	DPS	second_team
8/17/2021 17:55:03	JJANGGU	HOU	MT	second_team
8/17/2021 17:55:03	Kaan	PAR	FS	second_team
8/17/2021 17:55:03	Vestola	PAR	OT	second_team
8/17/2021 17:56:37	Pelican	ATL	DPS	first_team
8/17/2021 17:56:37	Ga9a	CDH	MT	first_team
8/17/2021 17:56:37	Flora	NYXL	DPS	first_team
8/17/2021 17:56:37	Vestola	PAR	OT	first_team
8/17/2021 17:56:37	Aspire	TOR	DPS	first_team
8/17/2021 17:56:37	Ansoonjae	TOR	MS	first_team
8/17/2021 17:56:37	Nisha	CDH	MS	second_team
8/17/2021 17:56:37	JJANGGU	HOU	MT	second_team
8/17/2021 17:56:37	Molf1g	LDN	OT	second_team
8/17/2021 17:56:37	Gwangboong	NYXL	DPS	second_team
8/17/2021 17:56:37	Dridro	PAR	MS	second_team
8/17/2021 17:56:37	Na1st	TOR	DPS	second_team
8/17/2021 17:57:24	Pelican	ATL	DPS	first_team
8/17/2021 17:57:24	Faith	BOS	MS	first_team
8/17/2021 17:57:24	Piggy	HOU	OT	first_team
8/17/2021 17:57:24	MuZe	LAG	MT	first_team
8/17/2021 17:57:24	Kaan	PAR	FS	first_team
8/17/2021 17:57:24	Aspire	TOR	DPS	first_team
8/17/2021 17:57:24	Gaebullssi	BOS	OT	second_team
8/17/2021 17:57:24	Mmonk	CDH	FS	second_team
8/17/2021 17:57:24	Nisha	CDH	MS	second_team
8/17/2021 17:57:24	JJANGGU	HOU	MT	second_team
8/17/2021 17:57:24	Shy	HZS	DPS	second_team
8/17/2021 17:57:24	SparkR	LDN	DPS	second_team
8/17/2021 17:59:37	Pelican	ATL	DPS	first_team
8/17/2021 17:59:37	Ga9a	CDH	MT	first_team
8/17/2021 17:59:37	Nisha	CDH	MS	first_team
8/17/2021 17:59:37	Piggy	HOU	OT	first_team
8/17/2021 17:59:37	Shy	HZS	DPS	first_team
8/17/2021 17:59:37	Kaan	PAR	FS	first_team
8/17/2021 17:59:37	Mmonk	CDH	FS	second_team
8/17/2021 17:59:37	Skewed	LAG	MS/FS	second_team
8/17/2021 17:59:37	MuZe	LAG	MT	second_team
8/17/2021 17:59:37	Vestola	PAR	OT	second_team
8/17/2021 17:59:37	Naga	PAR	DPS	second_team
8/17/2021 17:59:37	Na1st	TOR	DPS	second_team
8/17/2021 18:00:09	Pelican	ATL	DPS	first_team
8/17/2021 18:00:09	Mmonk	CDH	FS	first_team
8/17/2021 18:00:09	ChoiSehwan	GZC	DPS	first_team
8/17/2021 18:00:09	Shy	HZS	DPS	first_team
8/17/2021 18:00:09	Skewed	LAG	MS/FS	first_team
8/17/2021 18:00:09	Daan	PAR	MT	first_team
8/17/2021 18:00:09	Ga9a	CDH	MT	second_team
8/17/2021 18:00:09	Nisha	CDH	MS	second_team
8/17/2021 18:00:09	SparkR	LDN	DPS	second_team
8/17/2021 18:00:09	Kaan	PAR	FS	second_team
8/17/2021 18:00:09	Vestola	PAR	OT	second_team
8/17/2021 18:00:09	Aspire	TOR	DPS	second_team
8/17/2021 18:04:22	Pelican	ATL	DPS	first_team
8/17/2021 18:04:22	Faith	BOS	MS	first_team
8/17/2021 18:04:22	ChoiSehwan	GZC	DPS	first_team
8/17/2021 18:04:22	Skewed	LAG	MS/FS	first_team
8/17/2021 18:04:22	Gaebullssi	BOS	OT	second_team
8/17/2021 18:04:22	Mmonk	CDH	FS	second_team
8/17/2021 18:04:22	Ga9a	CDH	MT	second_team
8/17/2021 18:04:22	Shy	HZS	DPS	second_team
8/17/2021 18:04:22	Molanran	LAV	DPS	second_team
8/17/2021 18:04:22	Ansoonjae	TOR	MS	second_team
8/17/2021 18:07:34	Pelican	ATL	DPS	first_team
8/17/2021 18:07:34	Faith	BOS	MS	first_team
8/17/2021 18:07:34	Mmonk	CDH	FS	first_team
8/17/2021 18:07:34	Ga9a	CDH	MT	first_team
8/17/2021 18:07:34	Piggy	HOU	OT	first_team
8/17/2021 18:07:34	Shy	HZS	DPS	first_team
8/17/2021 18:07:34	Nisha	CDH	MS	second_team
8/17/2021 18:07:34	JJANGGU	HOU	MT	second_team
8/17/2021 18:07:34	Skewed	LAG	MS/FS	second_team
8/17/2021 18:07:34	Molf1g	LDN	OT	second_team
8/17/2021 18:07:34	Naga	PAR	DPS	second_team
8/17/2021 18:07:34	Aspire	TOR	DPS	second_team
8/17/2021 18:12:12	Pelican	ATL	DPS	first_team
8/17/2021 18:12:12	Ga9a	CDH	MT	first_team
8/17/2021 18:12:12	Piggy	HOU	OT	first_team
8/17/2021 18:12:12	Shy	HZS	DPS	first_team
8/17/2021 18:12:12	Skewed	LAG	MS/FS	first_team
8/17/2021 18:12:12	Kaan	PAR	FS	first_team
8/17/2021 18:12:12	Mmonk	CDH	FS	second_team
8/17/2021 18:12:12	Joobi	HOU	MS	second_team
8/17/2021 18:12:12	MuZe	LAG	MT	second_team
8/17/2021 18:12:12	Flora	NYXL	DPS	second_team
8/17/2021 18:12:12	Vestola	PAR	OT	second_team
8/17/2021 18:12:12	Aspire	TOR	DPS	second_team
8/17/2021 18:13:03	Pelican	ATL	DPS	first_team
8/17/2021 18:13:03	Mmonk	CDH	FS	first_team
8/17/2021 18:13:03	Piggy	HOU	OT	first_team
8/17/2021 18:13:03	Shy	HZS	DPS	first_team
8/17/2021 18:13:03	Skewed	LAG	MS/FS	first_team
8/17/2021 18:13:03	MuZe	LAG	MT	first_team
8/17/2021 18:13:03	Jimmy	CDH	DPS	second_team
8/17/2021 18:13:03	JJANGGU	HOU	MT	second_team
8/17/2021 18:13:03	Joobi	HOU	MS	second_team
8/17/2021 18:13:03	Kaan	PAR	FS	second_team
8/17/2021 18:13:03	Vestola	PAR	OT	second_team
8/17/2021 18:13:03	Naga	PAR	DPS	second_team
8/17/2021 18:18:35	Pelican	ATL	DPS	first_team
8/17/2021 18:18:35	Mmonk	CDH	FS	first_team
8/17/2021 18:18:35	Ga9a	CDH	MT	first_team
8/17/2021 18:18:35	Piggy	HOU	OT	first_team
8/17/2021 18:18:35	Shy	HZS	DPS	first_team
8/17/2021 18:18:35	Skewed	LAG	MS/FS	first_team
8/17/2021 18:18:35	Valentine	BOS	DPS	second_team
8/17/2021 18:18:35	Nisha	CDH	MS	second_team
8/17/2021 18:18:35	MuZe	LAG	MT	second_team
8/17/2021 18:18:35	Kaan	PAR	FS	second_team
8/17/2021 18:18:35	Aspire	TOR	DPS	second_team
8/17/2021 18:19:00	Pelican	ATL	DPS	first_team
8/17/2021 18:19:00	Mmonk	CDH	FS	first_team
8/17/2021 18:19:00	JJANGGU	HOU	MT	first_team
8/17/2021 18:19:00	Piggy	HOU	OT	first_team
8/17/2021 18:19:00	Skewed	LAG	MS/FS	first_team
8/17/2021 18:19:00	Aspire	TOR	DPS	first_team
8/17/2021 18:19:00	Ga9a	CDH	MT	second_team
8/17/2021 18:19:00	Joobi	HOU	MS	second_team
8/17/2021 18:19:00	Shy	HZS	DPS	second_team
8/17/2021 18:19:00	Flora	NYXL	DPS	second_team
8/17/2021 18:19:00	Kaan	PAR	FS	second_team
8/17/2021 18:19:00	Vestola	PAR	OT	second_team
8/17/2021 18:33:21	Pelican	ATL	DPS	first_team
8/17/2021 18:33:21	Faith	BOS	MS	first_team
8/17/2021 18:33:21	Ga9a	CDH	MT	first_team
8/17/2021 18:33:21	Piggy	HOU	OT	first_team
8/17/2021 18:33:21	Skewed	LAG	MS/FS	first_team
8/17/2021 18:33:21	Flora	NYXL	DPS	first_team
8/17/2021 18:33:21	Mmonk	CDH	FS	second_team
8/17/2021 18:33:21	Nisha	CDH	MS	second_team
8/17/2021 18:33:21	JJANGGU	HOU	MT	second_team
8/17/2021 18:33:21	Shy	HZS	DPS	second_team
8/17/2021 18:33:21	Vestola	PAR	OT	second_team
8/17/2021 18:33:21	Aspire	TOR	DPS	second_team
8/17/2021 18:35:34	Pelican	ATL	DPS	first_team
8/17/2021 18:35:34	Mmonk	CDH	FS	first_team
8/17/2021 18:35:34	Nisha	CDH	MS	first_team
8/17/2021 18:35:34	Piggy	HOU	OT	first_team
8/17/2021 18:35:34	Shy	HZS	DPS	first_team
8/17/2021 18:35:34	Kaan	PAR	FS	first_team
8/17/2021 18:35:34	Valentine	BOS	DPS	second_team
8/17/2021 18:35:34	Ga9a	CDH	MT	second_team
8/17/2021 18:35:34	MuZe	LAG	MT	second_team
8/17/2021 18:35:34	Flora	NYXL	DPS	second_team
8/17/2021 18:35:34	Vestola	PAR	OT	second_team
8/17/2021 18:35:34	Mag	WAS	MT	second_team
8/17/2021 18:40:26	Pelican	ATL	DPS	first_team
8/17/2021 18:40:26	Faith	BOS	MS	first_team
8/17/2021 18:40:26	Mmonk	CDH	FS	first_team
8/17/2021 18:40:26	Ga9a	CDH	MT	first_team
8/17/2021 18:40:26	Piggy	HOU	OT	first_team
8/17/2021 18:40:26	Flora	NYXL	DPS	first_team
8/17/2021 18:40:26	JJANGGU	HOU	MT	second_team
8/17/2021 18:40:26	Shy	HZS	DPS	second_team
8/17/2021 18:40:26	Skewed	LAG	MS/FS	second_team
8/17/2021 18:40:26	MuZe	LAG	MT	second_team
8/17/2021 18:40:26	Kaan	PAR	FS	second_team
8/17/2021 18:40:26	Aspire	TOR	DPS	second_team
8/17/2021 18:44:41	Pelican	ATL	DPS	first_team
8/17/2021 18:44:41	Ga9a	CDH	MT	first_team
8/17/2021 18:44:41	Piggy	HOU	OT	first_team
8/17/2021 18:44:41	Skewed	LAG	MS/FS	first_team
8/17/2021 18:44:41	Flora	NYXL	DPS	first_team
8/17/2021 18:44:41	Kaan	PAR	FS	first_team
8/17/2021 18:44:41	Mmonk	CDH	FS	second_team
8/17/2021 18:44:41	Nisha	CDH	MS	second_team
8/17/2021 18:44:41	Shy	HZS	DPS	second_team
8/17/2021 18:44:41	Daan	PAR	MT	second_team
8/17/2021 18:44:41	Vestola	PAR	OT	second_team
8/17/2021 18:44:41	Naga	PAR	DPS	second_team
8/17/2021 18:50:28	Pelican	ATL	DPS	first_team
8/17/2021 18:50:28	Mmonk	CDH	FS	first_team
8/17/2021 18:50:28	Ga9a	CDH	MT	first_team
8/17/2021 18:50:28	Nisha	CDH	MS	first_team
8/17/2021 18:50:28	Piggy	HOU	OT	first_team
8/17/2021 18:50:28	Shy	HZS	DPS	first_team
8/17/2021 18:50:28	Skewed	LAG	MS/FS	second_team
8/17/2021 18:50:28	Feath5r	NYXL	DPS	second_team
8/17/2021 18:50:28	Daan	PAR	MT	second_team
8/17/2021 18:50:28	Kaan	PAR	FS	second_team
8/17/2021 18:50:28	Vestola	PAR	OT	second_team
8/17/2021 18:50:28	Aspire	TOR	DPS	second_team
8/17/2021 18:50:49	Pelican	ATL	DPS	first_team
8/17/2021 18:50:49	Gaebullssi	BOS	OT	first_team
8/17/2021 18:50:49	Nisha	CDH	MS	first_team
8/17/2021 18:50:49	ChoiSehwan	GZC	DPS	first_team
8/17/2021 18:50:49	Skewed	LAG	MS/FS	first_team
8/17/2021 18:50:49	Mag	WAS	MT	first_team
8/17/2021 18:50:49	Faith	BOS	MS	second_team
8/17/2021 18:50:49	Ga9a	CDH	MT	second_team
8/17/2021 18:50:49	Piggy	HOU	OT	second_team
8/17/2021 18:50:49	Shy	HZS	DPS	second_team
8/17/2021 18:50:49	Flora	NYXL	DPS	second_team
8/17/2021 18:50:49	Kaan	PAR	FS	second_team
8/17/2021 18:56:05	Pelican	ATL	DPS	first_team
8/17/2021 18:56:05	Faith	BOS	MS	first_team
8/17/2021 18:56:05	Mmonk	CDH	FS	first_team
8/17/2021 18:56:05	Piggy	HOU	OT	first_team
8/17/2021 18:56:05	Shy	HZS	DPS	first_team
8/17/2021 18:56:05	Mag	WAS	MT	first_team
8/17/2021 18:56:05	Gaebullssi	BOS	OT	second_team
8/17/2021 18:56:05	Nisha	CDH	MS	second_team
8/17/2021 18:56:05	Farway1987	CDH	FS	second_team
8/17/2021 18:56:05	ChoiSehwan	GZC	DPS	second_team
8/17/2021 18:56:05	JJANGGU	HOU	MT	second_team
8/17/2021 18:56:05	Naga	PAR	DPS	second_team
8/17/2021 18:56:42	Pelican	ATL	DPS	first_team
8/17/2021 18:56:42	Ga9a	CDH	MT	first_team
8/17/2021 18:56:42	Joobi	HOU	MS	first_team
8/17/2021 18:56:42	MuZe	LAG	MT	first_team
8/17/2021 18:56:42	Flora	NYXL	DPS	first_team
8/17/2021 18:56:42	Friday	NYXL	MS	first_team
8/17/2021 19:00:42	Pelican	ATL	DPS	first_team
8/17/2021 19:00:42	ChoiSehwan	GZC	DPS	first_team
8/17/2021 19:00:42	Skewed	LAG	MS/FS	first_team
8/17/2021 19:00:42	Kaan	PAR	FS	first_team
8/17/2021 19:00:42	Dridro	PAR	MS	first_team
8/17/2021 19:00:42	Aspire	TOR	DPS	first_team
8/17/2021 19:00:42	Ga9a	CDH	MT	second_team
8/17/2021 19:00:42	Nisha	CDH	MS	second_team
8/17/2021 19:00:42	Piggy	HOU	OT	second_team
8/17/2021 19:00:42	Shy	HZS	DPS	second_team
8/17/2021 19:00:42	Vestola	PAR	OT	second_team
8/17/2021 19:00:42	Na1st	TOR	DPS	second_team
8/17/2021 19:02:15	Pelican	ATL	DPS	first_team
8/17/2021 19:02:15	Mmonk	CDH	FS	first_team
8/17/2021 19:02:15	Ga9a	CDH	MT	first_team
8/17/2021 19:02:15	Nisha	CDH	MS	first_team
8/17/2021 19:02:15	Piggy	HOU	OT	first_team
8/17/2021 19:02:15	Kaan	PAR	FS	first_team
8/17/2021 19:02:15	Valentine	BOS	DPS	second_team
8/17/2021 19:02:15	JJANGGU	HOU	MT	second_team
8/17/2021 19:02:15	Shy	HZS	DPS	second_team
8/17/2021 19:02:15	Skewed	LAG	MS/FS	second_team
8/17/2021 19:02:15	Flora	NYXL	DPS	second_team
8/17/2021 19:02:15	Dridro	PAR	MS	second_team
8/17/2021 19:09:18	Pelican	ATL	DPS	first_team
8/17/2021 19:09:18	Mmonk	CDH	FS	first_team
8/17/2021 19:09:18	Ga9a	CDH	MT	first_team
8/17/2021 19:09:18	ChoiSehwan	GZC	DPS	first_team
8/17/2021 19:09:18	Shy	HZS	DPS	first_team
8/17/2021 19:09:18	Flora	NYXL	DPS	first_team
8/17/2021 19:09:18	Nisha	CDH	MS	second_team
8/17/2021 19:09:18	Piggy	HOU	OT	second_team
8/17/2021 19:09:18	MuZe	LAG	MT	second_team
8/17/2021 19:09:18	Molf1g	LDN	OT	second_team
8/17/2021 19:09:18	Kaan	PAR	FS	second_team
8/17/2021 19:09:18	Aspire	TOR	DPS	second_team
8/17/2021 19:13:49	Pelican	ATL	DPS	first_team
8/17/2021 19:13:49	Ga9a	CDH	MT	first_team
8/17/2021 19:13:49	Nisha	CDH	MS	first_team
8/17/2021 19:13:49	Shy	HZS	DPS	first_team
8/17/2021 19:13:49	Kaan	PAR	FS	first_team
8/17/2021 19:13:49	Vestola	PAR	OT	first_team
8/17/2021 19:13:49	Mmonk	CDH	FS	second_team
8/17/2021 19:13:49	ChoiSehwan	GZC	DPS	second_team
8/17/2021 19:13:49	Piggy	HOU	OT	second_team
8/17/2021 19:13:49	Flora	NYXL	DPS	second_team
8/17/2021 19:13:49	Dridro	PAR	MS	second_team
8/17/2021 19:13:49	Mag	WAS	MT	second_team
8/17/2021 19:14:42	Mmonk	CDH	FS	first_team
8/17/2021 19:14:42	Nisha	CDH	MS	first_team
8/17/2021 19:14:42	ChoiSehwan	GZC	DPS	first_team
8/17/2021 19:14:42	Piggy	HOU	OT	first_team
8/17/2021 19:14:42	Silver3	LAV	MT	first_team
8/17/2021 19:14:42	Aspire	TOR	DPS	first_team
8/17/2021 19:14:42	Pelican	ATL	DPS	second_team
8/17/2021 19:14:42	Gaebullssi	BOS	OT	second_team
8/17/2021 19:14:42	Ga9a	CDH	MT	second_team
8/17/2021 19:14:42	SparkR	LDN	DPS	second_team
8/17/2021 19:14:42	Kaan	PAR	FS	second_team
8/17/2021 19:14:42	Aztac	TOR	FS/OT	second_team
8/17/2021 19:14:44	Pelican	ATL	DPS	first_team
8/17/2021 19:14:44	Piggy	HOU	OT	first_team
8/17/2021 19:14:44	Skewed	LAG	MS/FS	first_team
8/17/2021 19:14:44	SparkR	LDN	DPS	first_team
8/17/2021 19:14:44	Molf1g	LDN	OT	first_team
8/17/2021 19:14:44	Assassin	WAS	DPS	first_team
8/17/2021 19:14:44	Valentine	BOS	DPS	second_team
8/17/2021 19:14:44	Ga9a	CDH	MT	second_team
8/17/2021 19:14:44	Jimmy	CDH	DPS	second_team
8/17/2021 19:14:44	Checkmate	FLA	DPS/MT	second_team
8/17/2021 19:14:44	ChoiSehwan	GZC	DPS	second_team
8/17/2021 19:14:44	Showcheng	LAV	OT	second_team
8/17/2021 19:17:18	Pelican	ATL	DPS	first_team
8/17/2021 19:17:18	Ga9a	CDH	MT	first_team
8/17/2021 19:17:18	Nisha	CDH	MS	first_team
8/17/2021 19:17:18	Piggy	HOU	OT	first_team
8/17/2021 19:17:18	Shy	HZS	DPS	first_team
8/17/2021 19:17:18	Kaan	PAR	FS	first_team
8/17/2021 19:17:18	Mmonk	CDH	FS	second_team
8/17/2021 19:17:18	JJANGGU	HOU	MT	second_team
8/17/2021 19:17:18	Vestola	PAR	OT	second_team
8/17/2021 19:17:18	Dridro	PAR	MS	second_team
8/17/2021 19:17:18	Naga	PAR	DPS	second_team
8/17/2021 19:17:18	Aspire	TOR	DPS	second_team
8/17/2021 19:19:58	Pelican	ATL	DPS	first_team
8/17/2021 19:19:58	Mmonk	CDH	FS	first_team
8/17/2021 19:19:58	Ga9a	CDH	MT	first_team
8/17/2021 19:19:58	Shy	HZS	DPS	first_team
8/17/2021 19:19:58	Skewed	LAG	MS/FS	first_team
8/17/2021 19:19:58	Kaan	PAR	FS	first_team
8/17/2021 19:19:58	Faith	BOS	MS	second_team
8/17/2021 19:19:58	Nisha	CDH	MS	second_team
8/17/2021 19:19:58	Piggy	HOU	OT	second_team
8/17/2021 19:19:58	Daan	PAR	MT	second_team
8/17/2021 19:19:58	Naga	PAR	DPS	second_team
8/17/2021 19:19:58	Na1st	TOR	DPS	second_team
8/17/2021 19:22:27	Pelican	ATL	DPS	first_team
8/17/2021 19:22:27	Ga9a	CDH	MT	first_team
8/17/2021 19:22:27	Nisha	CDH	MS	first_team
8/17/2021 19:22:27	Piggy	HOU	OT	first_team
8/17/2021 19:22:27	Shy	HZS	DPS	first_team
8/17/2021 19:22:27	Kaan	PAR	FS	first_team
8/17/2021 19:22:27	Mmonk	CDH	FS	second_team
8/17/2021 19:22:27	MuZe	LAG	MT	second_team
8/17/2021 19:22:27	Flora	NYXL	DPS	second_team
8/17/2021 19:22:27	Vestola	PAR	OT	second_team
8/17/2021 19:22:27	Naga	PAR	DPS	second_team
8/17/2021 19:22:27	Ansoonjae	TOR	MS	second_team
8/17/2021 19:34:52	Pelican	ATL	DPS	first_team
8/17/2021 19:34:52	Gaebullssi	BOS	OT	first_team
8/17/2021 19:34:52	Mmonk	CDH	FS	first_team
8/17/2021 19:34:52	Ga9a	CDH	MT	first_team
8/17/2021 19:34:52	Dridro	PAR	MS	first_team
8/17/2021 19:34:52	Aspire	TOR	DPS	first_team
8/17/2021 19:34:52	Nisha	CDH	MS	second_team
8/17/2021 19:34:52	JJANGGU	HOU	MT	second_team
8/17/2021 19:34:52	Piggy	HOU	OT	second_team
8/17/2021 19:34:52	Shy	HZS	DPS	second_team
8/17/2021 19:34:52	Flora	NYXL	DPS	second_team
8/17/2021 19:34:52	Kaan	PAR	FS	second_team
8/17/2021 19:36:56	Pelican	ATL	DPS	first_team
8/17/2021 19:36:56	JJANGGU	HOU	MT	first_team
8/17/2021 19:36:56	Piggy	HOU	OT	first_team
8/17/2021 19:36:56	Shy	HZS	DPS	first_team
8/17/2021 19:36:56	Kaan	PAR	FS	first_team
8/17/2021 19:36:56	Dridro	PAR	MS	first_team
8/17/2021 19:36:56	Valentine	BOS	DPS	second_team
8/17/2021 19:36:56	Faith	BOS	MS	second_team
8/17/2021 19:36:56	Mmonk	CDH	FS	second_team
8/17/2021 19:36:56	MuZe	LAG	MT	second_team
8/17/2021 19:36:56	Showcheng	LAV	OT	second_team
8/17/2021 19:36:56	Flora	NYXL	DPS	second_team
8/17/2021 19:37:12	Pelican	ATL	DPS	first_team
8/17/2021 19:37:12	Mmonk	CDH	FS	first_team
8/17/2021 19:37:12	Nisha	CDH	MS	first_team
8/17/2021 19:37:12	Skewed	LAG	MS/FS	first_team
8/17/2021 19:37:12	MuZe	LAG	MT	first_team
8/17/2021 19:37:12	Kaan	PAR	FS	first_team
8/17/2021 19:37:12	Valentine	BOS	DPS	second_team
8/17/2021 19:37:12	Piggy	HOU	OT	second_team
8/17/2021 19:37:12	Shy	HZS	DPS	second_team
8/17/2021 19:37:12	SparkR	LDN	DPS	second_team
8/17/2021 19:37:12	Vestola	PAR	OT	second_team
8/17/2021 19:37:12	Dridro	PAR	MS	second_team
8/17/2021 19:40:17	Pelican	ATL	DPS	first_team
8/17/2021 19:40:17	Ga9a	CDH	MT	first_team
8/17/2021 19:40:17	Nisha	CDH	MS	first_team
8/17/2021 19:40:17	Piggy	HOU	OT	first_team
8/17/2021 19:40:17	Shy	HZS	DPS	first_team
8/17/2021 19:40:17	Kaan	PAR	FS	first_team
8/17/2021 19:40:17	Gaebullssi	BOS	OT	second_team
8/17/2021 19:40:17	Faith	BOS	MS	second_team
8/17/2021 19:40:17	Mmonk	CDH	FS	second_team
8/17/2021 19:40:17	ChoiSehwan	GZC	DPS	second_team
8/17/2021 19:40:17	MuZe	LAG	MT	second_team
8/17/2021 19:40:17	Flora	NYXL	DPS	second_team
8/17/2021 19:44:27	Pelican	ATL	DPS	first_team
8/17/2021 19:44:27	Ga9a	CDH	MT	first_team
8/17/2021 19:44:27	Piggy	HOU	OT	first_team
8/17/2021 19:44:27	Shy	HZS	DPS	first_team
8/17/2021 19:44:27	Kaan	PAR	FS	first_team
8/17/2021 19:44:27	Mag	WAS	MT	first_team
8/17/2021 19:44:27	Jimmy	CDH	DPS	second_team
8/17/2021 19:44:27	Joobi	HOU	MS	second_team
8/17/2021 19:44:27	Flora	NYXL	DPS	second_team
8/17/2021 19:44:27	Dridro	PAR	MS	second_team
8/17/2021 19:44:27	Naga	PAR	DPS	second_team
8/17/2021 19:44:27	Assassin	WAS	DPS	second_team
8/17/2021 19:45:20	Pelican	ATL	DPS	first_team
8/17/2021 19:45:20	Ga9a	CDH	MT	first_team
8/17/2021 19:45:20	Piggy	HOU	OT	first_team
8/17/2021 19:45:20	Skewed	LAG	MS/FS	first_team
8/17/2021 19:45:20	Kaan	PAR	FS	first_team
8/17/2021 19:45:20	Aspire	TOR	DPS	first_team
8/17/2021 19:45:20	Mmonk	CDH	FS	second_team
8/17/2021 19:45:20	Nisha	CDH	MS	second_team
8/17/2021 19:45:20	JJANGGU	HOU	MT	second_team
8/17/2021 19:45:20	Shy	HZS	DPS	second_team
8/17/2021 19:45:20	Gwangboong	NYXL	DPS	second_team
8/17/2021 19:45:20	Vestola	PAR	OT	second_team
